plant_species;family;number_herb;number_herb_leaf;AOO;mean_N_per_LDM;EIV-N;EIV-T;EIV-L;plant_height;Woodiness
Phragmites australis;Poaceae;202;114;11013.043333333331;21.87468922073046;6.33148845215069;4.3041478430063;6.98127203256151;1.5707031152697586;NA
Phyteuma betonicifolium;Campanulaceae;7;5;27.50666666666667;NA;2.42091908191259;2.03148289525546;6.60618813312882;0.0455194977902206;Non-Woody
Phyteuma hemisphaericum;Campanulaceae;4;3;15.63;NA;1.61010752747699;1.45470622741595;7.93141504809106;0.04957559729846847;Non-Woody
Phyteuma nigrum;Campanulaceae;5;5;1978.63;NA;4.41492059675635;3.41478277204636;6.4834049992346;0.3058454424531262;Non-Woody
Phyteuma orbiculare;Campanulaceae;12;7;1186.9033333333334;32.151145252295315;1.837205673654409;3.801549553308765;7.92530901630068;0.23403473193207164;Non-Woody
Phyteuma ovatum;Campanulaceae;4;4;19.503333333333337;NA;6.3319354385469;1.90210831033489;6.64822466644483;0.33166247903554;Non-Woody
Phyteuma spicatum;Campanulaceae;21;15;4645.913333333334;24.7;5.14025752083024;3.94152504285953;4.34463437142985;0.26375026839691124;Non-Woody
Picea abies;Pinaceae;366;137;9912.366666666669;12.451233025328868;4.31158857565572;2.51798245696763;4.36253697999426;4.179639206912299;Woody
Picris hieracioides;Asteraceae;79;30;5017.986666666667;23.401412463333877;4.63944579867581;4.32777762918102;7.76246685031383;0.2251219120649952;Non-Woody
Pimpinella major;Apiaceae;38;27;7149.416666666667;29.504592664990533;6.55383967534584;3.91210103982724;6.63163488328066;0.2974776884024345;Non-Woody
Pimpinella saxifraga;Apiaceae;77;38;9952.27;23.23312477282054;2.79909458180857;3.98802134908022;7.08237975630907;0.05890901977908071;Non-Woody
Pinguicula alpina;Lentibulariaceae;1;0;349.6133333333333;NA;2.53537363610473;2.4219604952315;8.37966130968693;0.02236067977499789;Non-Woody
Pinguicula vulgaris;Lentibulariaceae;1;0;1166.7900000000002;15.057403942098505;2.46199926276879;3.27264168698246;7.92099083822738;0.06543893899412374;Non-Woody
Pinus cembra;Pinaceae;66;24;45.376666666666665;16.899999999999995;3.39237617268302;1.92568186077272;5.97010111719515;10.940961818457687;Woody
Pinus mugo;Pinaceae;156;77;NA;10.99954544515363;2.97557321923127;2.70524397325214;7.92371563736055;5.432021494923079;Woody
Pinus sylvestris;Pinaceae;393;154;10823.68;13.073736294710551;2.69180519062721;3.70788986867183;7.10124946187824;5.335084487425484;Woody
Plantago atrata;Plantaginaceae;7;4;114.12;21.552690189393996;3.85407259561141;2.12192239520174;8.16219849527991;0.0704912013728199;Non-Woody
Plantago coronopus;Plantaginaceae;25;16;515.9133333333333;11.782999999999998;4.4898845303975;5.53049708911347;8.33326781757209;0.05677057325422974;Non-Woody
Plantago lanceolata;Plantaginaceae;141;81;12016.01;17.550913429661982;4.93113843316086;4.3719015209643;6.66846996310844;0.16108146171941365;Non-Woody
Plantago major;Plantaginaceae;73;50;11813.396666666666;32.16269547730672;6.28406166059638;4.39914234081471;7.33584712437689;0.2518684934341448;Non-Woody
Plantago alpina;Plantaginaceae;9;8;NA;21.6971508459397;1.76474950737155;1.95951996627527;7.96946512535461;0.08602735905063794;Non-Woody
Plantago maritima;Plantaginaceae;43;20;867.7766666666666;16.701853768470897;4.79254463014296;4.21457313524247;8.10924384989389;0.1910604998801279;Non-Woody
Plantago media;Plantaginaceae;51;33;NA;21.75357901711929;3.52567641108169;4.18817074205088;7.20909060396244;0.04666705934960408;Non-Woody
Platanthera bifolia;Orchidaceae;5;5;2726.2933333333335;26.299999999999997;3.59864010018296;3.9233526161126;5.31218096740286;0.28763260477568203;Non-Woody
Platanthera chlorantha;Orchidaceae;3;3;2482.5466666666666;NA;4.14736225784402;3.99174194555903;5.19700800515188;0.3080070288241023;Non-Woody
Pleurospermum austriacum;Apiaceae;4;4;249.75;NA;5.36352474275567;3.1157386301864;5.0385325384696404;0.9681638840982988;Non-Woody
Poa alpina;Poaceae;24;16;216.1;25.157654454153857;3.789269964610485;2.4431549605902347;8.351035778415765;0.02694000798025941;Non-Woody
Poa annua;Poaceae;119;81;NA;33.87324364203445;6.97338945832457;4.18712101115004;5.792598265365145;0.10909535764123612;Non-Woody
Poa badensis;Poaceae;2;2;57.96666666666666;NA;1.81042509417035;5.04662458488381;8.67393768877545;0.13794620881905603;Non-Woody
Poa bulbosa;Poaceae;27;14;638.1533333333333;16.693462825398328;3.298624605504885;6.696198089629821;8.79104140173183;0.25404691451912825;Non-Woody
Poa cenisia;Poaceae;4;3;63.833333333333336;NA;2.97448387765866;1.73062229554258;8.00576616840794;0.21213203435596423;Non-Woody
Poa chaixii;Poaceae;13;13;1766.4666666666665;18.61172421501106;4.14703901750267;3.79720939756987;5.45796143640561;0.8550809648315395;Non-Woody
Poa compressa;Poaceae;29;24;6961.173333333333;19.74720984960805;3.3947589819697;4.41289929724375;8.96012815730907;0.375467690590693;Non-Woody
Poa glauca;Poaceae;3;3;NA;4.999999999999999;1.97130988465247;1.35658309006333;8.00424175130492;0.15449193072506437;Non-Woody
Poa minor;Poaceae;1;1;97.36333333333334;NA;1.98053306917838;1.16921650527558;8.83715935469001;0.06708203932499368;Non-Woody
Poa nemoralis;Poaceae;74;44;NA;18.403657971334624;4.18358179195557;4.02170027663287;4.41805421691116;0.35903241155582544;Non-Woody
Poa palustris;Poaceae;17;16;6587.0199999999995;NA;6.91555649350397;3.93286004551891;6.71783655085278;0.8420210509723025;Non-Woody
Poa angustifolia;Poaceae;25;21;NA;13.380040795443891;3.78284198931662;4.28329623021575;7.0175758860668;0.460270575672447;Non-Woody
Poa humilis;Poaceae;6;6;NA;NA;4.33243640879421;3.83453128614688;7.96995568393092;0.2432160278652662;Non-Woody
Poa pratensis;Poaceae;139;86;NA;17.59100802182578;5.05528236745074;3.67939065645603;6.58959117854719;0.20888533833487857;Non-Woody
Poa remota;Poaceae;2;2;295.7033333333333;NA;6.54458737329388;3.7820044024631;4.6026159969977;1.25;Non-Woody
Poa trivialis;Poaceae;77;50;11888.53;29.58377349857838;6.763483819996296;4.83868258057113;5.5543911568084745;0.120353679694368;Non-Woody
Polemonium caeruleum;Polemoniaceae;11;8;307.7266666666667;36.900000000000006;6.38690074936643;2.7943550591113002;5.95217533625538;0.14269046497416998;Non-Woody
Polygala alpestris;Polygalaceae;4;2;156.26000000000002;NA;2.26289328858594;1.48127371558632;7.995087335497;0.08433235600336617;Non-Woody
Polygala amara;Polygalaceae;1;0;NA;NA;1.90931703349385;3.05599965691783;7.48992351453776;0.09085602964160698;Non-Woody
Polygala amarella;Polygalaceae;2;1;NA;NA;2.31356335229294;3.76606371272827;8.48396516651878;0.09085602964160698;Non-Woody
Polygala calcarea;Polygalaceae;1;1;45.47666666666667;NA;1.76906748010561;5.55835369591394;7.32857757995965;0.07071067811865477;Non-Woody
Polygala comosa;Polygalaceae;2;1;2153.7466666666664;NA;2.31776834888422;4.52876991976149;7.98326576330465;0.21406951429280727;Non-Woody
Polygala serpyllifolia;Polygalaceae;2;1;931.0133333333332;NA;2.01825389423685;3.38334477396935;8.06964669728781;0.13295739742362475;Non-Woody
Polygala vulgaris;Polygalaceae;9;6;4736.016666666667;25.9565563721867;2.32567055558566;3.92940445395267;7.28658251894439;0.13988439545884793;Non-Woody
Polygonatum multiflorum;Asparagaceae;12;10;8555.476666666667;24.565460571461976;5.22721795681291;4.22795803967438;2.47903603679249;0.14926230246886388;Non-Woody
Polygonatum odoratum;Asparagaceae;9;8;2020.5266666666664;27.347674528168703;3.38106158229782;4.22249665501028;6.12241203440242;0.22785722079996731;Non-Woody
Polygonatum verticillatum;Asparagaceae;6;6;2081.473333333334;34.45000000000001;5.23427740711031;3.08989405493085;3.58703220477252;0.6402171745887358;Non-Woody
Polygonum arenastrum;Polygonaceae;7;5;NA;NA;6.9292372336094505;4.84244347513813;7.511305406600664;0.10000000000000002;Non-Woody
Polygonum aviculare;Polygonaceae;87;59;10814.533333333333;28.196214254258397;6.44803895249458;4.56157098533483;7.4743937955855;0.3909832325621739;Non-Woody
Polygonum raii;Polygonaceae;1;1;NA;NA;8.34552436878105;4.37320192360079;9.09760771493346;NA;NA
Polypodium interjectum;Polypodiaceae;2;2;NA;NA;3.53780363664819;4.84519085299279;5.38628837500755;0.4242640687119285;Non-Woody
Polypodium vulgare;Polypodiaceae;12;11;5245.786666666667;15.353885501722354;3.04678166014608;3.71431897133265;4.59420763666432;0.07283408433761493;Non-Woody
Polystichum aculeatum;Polypodiaceae;8;8;1447.79;NA;6.30178815699026;4.11823763303774;2.65804912688466;0.8323582900575635;Non-Woody
Polystichum setiferum;Polypodiaceae;7;6;NA;21.09;5.07373284438781;5.23047474051519;2.94841543547214;0.8572321289096398;Non-Woody
Polystichum braunii;Polypodiaceae;1;1;16.973333333333333;NA;6.5180519360976;3.20685220235387;2.35714860061911;0.5943921952763129;Non-Woody
Polystichum lonchitis;Polypodiaceae;3;3;393.62999999999994;20.840000000000003;3.9091682706784;2.56941051233873;5.20793475428611;0.33437015248821106;Non-Woody
Populus alba;Salicaceae;216;133;2440.523333333333;23.95773215426791;6.27354078059297;5.59163557586805;6.06387273116761;30.40862652967823;Woody
Populus × canescens;Salicaceae;65;55;110.11;NA;5.63262811110069;5.06140974210291;6.00582822533418;NA;NA
Populus nigra;Salicaceae;276;172;2598.64;22.313527163903487;7.28593234074814;4.93441670541524;5.75460656355508;16.0980640687859;Woody
Populus tremula;Salicaceae;390;277;11741.06;26.74166283668704;4.99322508227445;3.79421198699877;6.32747606505477;16.23923856823518;Woody
Potamogeton alpinus;Potamogetonaceae;1;1;1016.5633333333334;36.589492628889936;4.71970606427981;2.9286056228353;6.89324835168501;0.07306143574062803;Non-Woody
Potamogeton coloratus;Potamogetonaceae;2;1;46.38;NA;4.59563043057721;4.79318889417635;8.01160163149271;0.0594392195276313;Non-Woody
Potamogeton crispus;Potamogetonaceae;4;2;4083.39;23.106218210625027;6.02239800914042;4.13132333214332;5.79250590350384;1.3;Non-Woody
Potamogeton gramineus;Potamogetonaceae;3;3;301.55333333333334;NA;3.89206249366499;3.58722160091429;7.57265832301954;0.07113786608980127;Non-Woody
Potamogeton lucens;Potamogetonaceae;6;3;1565.85;NA;7.47547389843813;4.43799840245712;6.13690018907048;2;Non-Woody
Potamogeton natans;Potamogetonaceae;12;8;6889.123333333334;35.3;4.74998027399508;3.78076659683569;6.28961742317403;0.08143252849784721;Non-Woody
Potamogeton nodosus;Potamogetonaceae;2;2;350.8233333333333;36.83;5.6048480141449;4.69258052895027;6.13696663214506;0.08434326653017492;Non-Woody
Potamogeton perfoliatus;Potamogetonaceae;7;5;1306.5;46.7;4.98555633385379;3.93343613495211;5.94470494720879;2.5;Non-Woody
Potamogeton polygonifolius;Potamogetonaceae;5;4;778.3766666666667;24.500000000000004;2.71896137517093;4.48529335136038;7.11473685731633;0.0594392195276313;Non-Woody
Potamogeton pusillus;Potamogetonaceae;2;1;2667.853333333333;NA;6.80348350464786;4.36416128707175;6.61269494258337;1;Non-Woody
Potamogeton × salicifolius;Potamogetonaceae;1;0;62.14666666666667;NA;NA;NA;NA;NA;NA
Potentilla alba;Rosaceae;4;4;368.0133333333333;NA;4.64865173568985;4.7654005955253;5.79176561936633;0.1144714242553332;Non-Woody
Potentilla anglica;Rosaceae;7;6;1368.4366666666665;NA;4.11818206175237;4.15602056439533;6.73367435653049;0.18612097182041995;Non-Woody
Potentilla argentea;Rosaceae;75;27;6389.296666666666;NA;1.93220232753633;4.47753109716843;8.57914867717648;0.2625969640513521;Non-Woody
Potentilla aurea;Rosaceae;14;13;171.27999999999997;30.357328273230586;2.47493927883438;1.60108229926741;7.75925418982642;0.04537063628255709;Non-Woody
Potentilla caulescens;Rosaceae;4;4;165.79666666666665;NA;2.9992995724678;2.850569831695;7.99769009810618;0.12649110640673517;Non-Woody
Potentilla clusiana;Rosaceae;1;1;NA;NA;1.40690746510778;1.0331855935442;8.58600154358491;0.05483698286782642;Non-Woody
Potentilla × collina;Rosaceae;2;2;NA;NA;2.16421297517977;5.30194911554534;8.18277992217695;NA;NA
Potentilla leucopolitana;Rosaceae;1;1;NA;NA;1.8561477875905;4.77623781044369;8.30242712064747;0.17320508075688773;Non-Woody
Potentilla crantzii;Rosaceae;13;12;30.593333333333337;25.98449734450882;2.45510901684745;1.94385053613831;8.28781853009853;0.05541300330834155;Non-Woody
Potentilla erecta;Rosaceae;42;36;9902.330000000002;23.535419582827;2.47912386824086;3.46098885703026;5.97829629654092;0.08454383904571613;Non-Woody
Potentilla heptaphylla;Rosaceae;12;10;1292.3;NA;2.85438456904848;4.44747442064491;7.08189823680758;0.1144714242553332;Non-Woody
Potentilla inclinata;Rosaceae;11;6;52.586666666666666;NA;2.36332328093102;5.01429953368693;8.57340143057798;0.2884499140614817;Non-Woody
Potentilla micrantha;Rosaceae;2;2;59.01666666666667;19.3492633331111;3.85358835274729;5.50494565911273;5.1805740043513;0.07061570486636608;Non-Woody
Potentilla norvegica;Rosaceae;6;6;810.12;18.499999999999996;5.72939145189323;4.11966957516699;6.82956267754089;0.5218237619917196;Non-Woody
Potentilla recta;Rosaceae;24;18;1833.4666666666665;16.835;3.25891950508201;5.22492735345448;8.15565379299703;0.4127848426712152;Non-Woody
Potentilla reptans;Rosaceae;58;50;9101.01;24.717881312424627;5.42043432457691;4.54334978371048;6.46834818968868;0.23346934530552063;Non-Woody
Potentilla sterilis;Rosaceae;10;10;2949.4166666666665;NA;5.69365959722237;4.14738030991089;5.27067904962344;0.0852398158403826;Non-Woody
