"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus"
"Alcea biennis",7,TRUE,2627634,"Malvaceae","Alcea"
"Alcea calvertii",1,FALSE,2627635,"Malvaceae","Alcea"
"Alcea digitata",1,FALSE,2627641,"Malvaceae","Alcea"
"Alcea dissecta",2,FALSE,2627642,"Malvaceae","Alcea"
"Alcea excubita",1,FALSE,2627645,"Malvaceae","Alcea"
"Alcea flavovirens",1,FALSE,2627649,"Malvaceae","Alcea"
"Alcea heldreichii",1,TRUE,2627660,"Malvaceae","Alcea"
"Alcea hohenackeri",2,FALSE,2627661,"Malvaceae","Alcea"
"Alcea nudiflora",2,FALSE,2909953,"Malvaceae","Alcea"
"Alcea rosea",57,FALSE,2627710,"Malvaceae","Alcea"
"Alcea rufescens",1,FALSE,2627713,"Malvaceae","Alcea"
"Alcea rugosa",4,TRUE,2627714,"Malvaceae","Alcea"
"Alcea setosa",5,TRUE,2627719,"Malvaceae","Alcea"
"Alcea striata",3,FALSE,2627724,"Malvaceae","Alcea"
"Alcea tabrisiana",1,FALSE,2627728,"Malvaceae","Alcea"
"Alchemilla acutidens",3,TRUE,2938705,"Rosaceae","Alchemilla"
"Alchemilla alpigena",1,TRUE,2938925,"Rosaceae","Alchemilla"
"Alchemilla alpina",12,TRUE,2938928,"Rosaceae","Alchemilla"
"Alchemilla arvensis",2,TRUE,2938788,"Rosaceae","Alchemilla"
"Alchemilla australis",1,TRUE,3226041,"Rosaceae","Alchemilla"
"Alchemilla barbatiflora",1,FALSE,2938910,"Rosaceae","Alchemilla"
"Alchemilla bulgarica",2,TRUE,2939023,"Rosaceae","Alchemilla"
"Alchemilla catachnoa",1,TRUE,2939049,"Rosaceae","Alchemilla"
"Alchemilla chirophylla",1,TRUE,2939123,"Rosaceae","Alchemilla"
"Alchemilla colorata",1,TRUE,2939140,"Rosaceae","Alchemilla"
"Alchemilla conjuncta",4,TRUE,2939158,"Rosaceae","Alchemilla"
"Alchemilla connivens",1,TRUE,2939160,"Rosaceae","Alchemilla"
"Alchemilla coriacea",1,TRUE,2939166,"Rosaceae","Alchemilla"
"Alchemilla crinita",2,TRUE,2939182,"Rosaceae","Alchemilla"
"Alchemilla filicaulis",1,TRUE,2939303,"Rosaceae","Alchemilla"
"Alchemilla fissa",5,TRUE,2939319,"Rosaceae","Alchemilla"
"Alchemilla flabellata",2,TRUE,2939333,"Rosaceae","Alchemilla"
"Alchemilla glabra",6,TRUE,2939375,"Rosaceae","Alchemilla"
"Alchemilla glaucescens",2,TRUE,2939395,"Rosaceae","Alchemilla"
"Alchemilla glomerulans",3,TRUE,2939401,"Rosaceae","Alchemilla"
"Alchemilla heterophylla",1,TRUE,2939536,"Rosaceae","Alchemilla"
"Alchemilla holocycla",1,FALSE,2939561,"Rosaceae","Alchemilla"
"Alchemilla hoppeana",3,TRUE,2939566,"Rosaceae","Alchemilla"
"Alchemilla hybrida",2,TRUE,2939619,"Rosaceae","Alchemilla"
"Alchemilla indivisa",2,TRUE,2939439,"Rosaceae","Alchemilla"
"Alchemilla micans",1,TRUE,2939817,"Rosaceae","Alchemilla"
"Alchemilla microcarpa",1,TRUE,2939829,"Rosaceae","Alchemilla"
"Alchemilla mollis",8,TRUE,2939865,"Rosaceae","Alchemilla"
"Alchemilla monticola",4,TRUE,2939882,"Rosaceae","Alchemilla"
"Alchemilla murbeckiana",3,TRUE,2939898,"Rosaceae","Alchemilla"
"Alchemilla nitida",3,TRUE,2939920,"Rosaceae","Alchemilla"
"Alchemilla othmarii",1,TRUE,2939966,"Rosaceae","Alchemilla"
"Alchemilla oxyodonta",1,TRUE,2939968,"Rosaceae","Alchemilla"
"Alchemilla pallens",1,TRUE,2939975,"Rosaceae","Alchemilla"
"Alchemilla pentaphyllea",2,TRUE,2940025,"Rosaceae","Alchemilla"
"Alchemilla plicata",1,TRUE,2940059,"Rosaceae","Alchemilla"
"Alchemilla plicatula",1,TRUE,2940064,"Rosaceae","Alchemilla"
"Alchemilla propinqua",1,TRUE,2940106,"Rosaceae","Alchemilla"
"Alchemilla pseudocartalinica",1,FALSE,2940112,"Rosaceae","Alchemilla"
"Alchemilla sarmatica",2,TRUE,2940532,"Rosaceae","Alchemilla"
"Alchemilla sericata",1,FALSE,2939708,"Rosaceae","Alchemilla"
"Alchemilla splendens",1,TRUE,2940554,"Rosaceae","Alchemilla"
"Alchemilla subcrenata",4,TRUE,2940615,"Rosaceae","Alchemilla"
"Alchemilla tenuis",1,TRUE,2940707,"Rosaceae","Alchemilla"
"Alchemilla transiens",1,TRUE,2940715,"Rosaceae","Alchemilla"
"Alchemilla vetteri",1,TRUE,2940772,"Rosaceae","Alchemilla"
"Alchemilla vulgaris",24,TRUE,2940791,"Rosaceae","Alchemilla"
"Alchemilla walasii",1,TRUE,2941166,"Rosaceae","Alchemilla"
"Alchemilla wichurae",1,TRUE,2941179,"Rosaceae","Alchemilla"
"Alchemilla xanthochlora",9,TRUE,2941188,"Rosaceae","Alchemilla"
"Alfredia cernua",2,FALSE,3043546,"Asteraceae","Alfredia"
"Alhagi graecorum",4,TRUE,2628348,"Fabaceae","Alhagi"
"Alhagi maurorum",5,TRUE,2628355,"Fabaceae","Alhagi"
"Alisma gramineum",3,TRUE,294793,"Alismataceae","Alisma"
"Alisma lanceolatum",3,TRUE,294813,"Alismataceae","Alisma"
"Alisma plantago-aquatica",20,TRUE,294841,"Alismataceae","Alisma"
"Alkanna noneiformis",1,TRUE,2628510,"Boraginaceae","Alkanna"
"Alkanna orientalis",4,FALSE,2628512,"Boraginaceae","Alkanna"
"Alkanna tinctoria",9,TRUE,2628546,"Boraginaceae","Alkanna"
"Alkanna tubulosa",1,FALSE,2628558,"Boraginaceae","Alkanna"
"Alkekengi officinarum",7,TRUE,2628564,"Solanaceae","Alkekengi"
"Allagopappus canariensis",1,FALSE,3113805,"Asteraceae","Allagopappus"
"Alliaria petiolata",74,TRUE,2628680,"Brassicaceae","Alliaria"
"Allium akaka",1,FALSE,294921,"Amaryllidaceae","Allium"
"Allium ampeloprasum",26,TRUE,294972,"Amaryllidaceae","Allium"
"Allium angulosum",4,TRUE,295009,"Amaryllidaceae","Allium"
"Allium ascalonicum",9,FALSE,295055,"Amaryllidaceae","Allium"
"Allium atropurpureum",1,TRUE,295072,"Amaryllidaceae","Allium"
"Allium carinatum",4,TRUE,295243,"Amaryllidaceae","Allium"
"Allium cepa",55,FALSE,295261,"Amaryllidaceae","Allium"
"Allium chamaemoly",1,TRUE,295272,"Amaryllidaceae","Allium"
"Allium cirrhosum",1,TRUE,295314,"Amaryllidaceae","Allium"
"Allium curtum",1,FALSE,295385,"Amaryllidaceae","Allium"
"Allium cyaneum",1,FALSE,295393,"Amaryllidaceae","Allium"
"Allium decipiens",1,TRUE,295416,"Amaryllidaceae","Allium"
"Allium ericetorum",2,TRUE,295505,"Amaryllidaceae","Allium"
"Allium fistulosum",15,FALSE,295569,"Amaryllidaceae","Allium"
"Allium flavum",8,TRUE,295577,"Amaryllidaceae","Allium"
"Allium guttatum",1,TRUE,295679,"Amaryllidaceae","Allium"
"Allium lineare",1,TRUE,295903,"Amaryllidaceae","Allium"
"Allium lusitanicum",5,TRUE,295934,"Amaryllidaceae","Allium"
"Allium moly",1,TRUE,296034,"Amaryllidaceae","Allium"
"Allium moschatum",1,TRUE,296063,"Amaryllidaceae","Allium"
"Allium narcissiflorum",2,TRUE,296081,"Amaryllidaceae","Allium"
"Allium neapolitanum",4,TRUE,296083,"Amaryllidaceae","Allium"
"Allium nigrum",3,TRUE,296104,"Amaryllidaceae","Allium"
"Allium nutans",1,TRUE,296122,"Amaryllidaceae","Allium"
"Allium obliquum",1,TRUE,296125,"Amaryllidaceae","Allium"
"Allium oleraceum",9,TRUE,296142,"Amaryllidaceae","Allium"
"Allium orientale",1,FALSE,296166,"Amaryllidaceae","Allium"
"Allium pallens",2,TRUE,296184,"Amaryllidaceae","Allium"
"Allium paniculatum",3,TRUE,296197,"Amaryllidaceae","Allium"
"Allium phanerantherum",1,FALSE,296270,"Amaryllidaceae","Allium"
"Allium polyanthum",3,TRUE,296299,"Amaryllidaceae","Allium"
"Allium pruinatum",1,TRUE,296328,"Amaryllidaceae","Allium"
"Allium pyrenaicum",2,TRUE,296370,"Amaryllidaceae","Allium"
"Allium roseum",10,TRUE,296421,"Amaryllidaceae","Allium"
"Allium rothii",1,FALSE,296435,"Amaryllidaceae","Allium"
"Allium rotundum",4,TRUE,296437,"Amaryllidaceae","Allium"
"Allium sabulosum",1,TRUE,296474,"Amaryllidaceae","Allium"
"Allium sardoum",1,TRUE,296498,"Amaryllidaceae","Allium"
"Allium sativum",28,FALSE,296499,"Amaryllidaceae","Allium"
"Allium saxatile",1,TRUE,296507,"Amaryllidaceae","Allium"
"Allium schoenoprasum",21,TRUE,296525,"Amaryllidaceae","Allium"
"Allium scorodoprasum",9,TRUE,296553,"Amaryllidaceae","Allium"
"Allium senescens",3,FALSE,296571,"Amaryllidaceae","Allium"
"Allium sphaerocephalon",11,TRUE,296631,"Amaryllidaceae","Allium"
"Allium stamineum",1,FALSE,296656,"Amaryllidaceae","Allium"
"Allium strictum",3,TRUE,296690,"Amaryllidaceae","Allium"
"Allium subhirsutum",3,TRUE,296702,"Amaryllidaceae","Allium"
"Allium subvillosum",1,TRUE,296729,"Amaryllidaceae","Allium"
"Allium trifoliatum",1,TRUE,296831,"Amaryllidaceae","Allium"
"Allium triquetrum",2,TRUE,296839,"Amaryllidaceae","Allium"
"Allium ursinum",18,TRUE,296893,"Amaryllidaceae","Allium"
"Allium victorialis",4,TRUE,296917,"Amaryllidaceae","Allium"
"Allium vineale",12,TRUE,296924,"Amaryllidaceae","Allium"
"Alnus alnobetula subsp. alnobetula",72,TRUE,6672,"Betulaceae","Alnus"
"Alnus alnobetula subsp. fruticosa",1,TRUE,466796,"Betulaceae","Alnus"
"Alnus alnobetula subsp. suaveolens",2,TRUE,6266,"Betulaceae","Alnus"
"Alnus cordata",31,TRUE,6294,"Betulaceae","Alnus"
"Alnus glutinosa",335,TRUE,6364,"Betulaceae","Alnus"
"Alnus hirsuta",4,FALSE,6410,"Betulaceae","Alnus"
"Alnus incana",180,TRUE,6417,"Betulaceae","Alnus"
"Alnus incana subsp. rugosa",10,FALSE,6448,"Betulaceae","Alnus"
"Alnus incana subsp. tenuifolia",1,FALSE,6453,"Betulaceae","Alnus"
"Alnus japonica",6,FALSE,6471,"Betulaceae","Alnus"
"Alnus maritima",1,FALSE,6509,"Betulaceae","Alnus"
"Alnus orientalis",8,FALSE,6551,"Betulaceae","Alnus"
"Alnus pendula",1,FALSE,6568,"Betulaceae","Alnus"
"Alnus rubra",7,FALSE,6584,"Betulaceae","Alnus"
"Alnus subcordata",6,FALSE,6633,"Betulaceae","Alnus"
"Alnus × pubescens",8,TRUE,6572,"Betulaceae","Alnus"
"Aloe arborescens",2,FALSE,297073,"Asphodelaceae","Aloe"
"Aloe ferox",1,FALSE,297380,"Asphodelaceae","Aloe"
"Aloe glauca",1,FALSE,297423,"Asphodelaceae","Aloe"
"Aloe maculata",1,FALSE,309868,"Asphodelaceae","Aloe"
"Aloe vera",2,FALSE,298116,"Asphodelaceae","Aloe"
"Aloiampelos ciliaris",2,FALSE,489237,"Asphodelaceae","Aloiampelos"
"Alonsoa acutifolia",1,FALSE,2629902,"Scrophulariaceae","Alonsoa"
"Alopecurus aequalis",10,TRUE,391253,"Poaceae","Alopecurus"
"Alopecurus arundinaceus",12,TRUE,391321,"Poaceae","Alopecurus"
"Alopecurus bulbosus",1,TRUE,391348,"Poaceae","Alopecurus"
"Alopecurus geniculatus",25,TRUE,391395,"Poaceae","Alopecurus"
"Alopecurus gerardi",2,TRUE,391414,"Poaceae","Alopecurus"
"Alopecurus lanatus",1,FALSE,391445,"Poaceae","Alopecurus"
"Alopecurus myosuroides",26,TRUE,391472,"Poaceae","Alopecurus"
"Alopecurus pratensis",118,TRUE,391506,"Poaceae","Alopecurus"
"Alopecurus rendlei",2,TRUE,391536,"Poaceae","Alopecurus"
"Alopecurus utriculatus",2,TRUE,391576,"Poaceae","Alopecurus"
"Aloysia citrodora",3,FALSE,6894,"Verbenaceae","Aloysia"
"Alpagrostis alpina",3,TRUE,540022,"Poaceae","Alpagrostis"
"Alpagrostis setacea",5,TRUE,540028,"Poaceae","Alpagrostis"
"Alpinia zerumbet",1,FALSE,219119,"Zingiberaceae","Alpinia"
"Althaea armeniaca",1,TRUE,2631499,"Malvaceae","Althaea"
"Althaea cannabina",8,TRUE,2631515,"Malvaceae","Althaea"
"Althaea officinalis",39,TRUE,2631597,"Malvaceae","Althaea"
"Alyogyne cuneiformis",1,FALSE,2631714,"Malvaceae","Alyogyne"
"Alyssoides utriculata",4,TRUE,2631860,"Brassicaceae","Alyssoides"
"Alyssum alyssoides",22,TRUE,2631899,"Brassicaceae","Alyssum"
"Alyssum baumgartnerianum",3,FALSE,2631935,"Brassicaceae","Alyssum"
"Alyssum dasycarpum",1,TRUE,2632056,"Brassicaceae","Alyssum"
"Alyssum desertorum",8,TRUE,2632075,"Brassicaceae","Alyssum"
"Alyssum gmelinii",2,TRUE,2632157,"Brassicaceae","Alyssum"
"Alyssum granatense",1,TRUE,2632162,"Brassicaceae","Alyssum"
"Alyssum hirsutum",2,TRUE,2632186,"Brassicaceae","Alyssum"
"Alyssum lepidotum",1,FALSE,2632229,"Brassicaceae","Alyssum"
"Alyssum minutum",1,TRUE,2632298,"Brassicaceae","Alyssum"
"Alyssum montanum",24,TRUE,2632304,"Brassicaceae","Alyssum"
"Alyssum reiseri",1,TRUE,2632447,"Brassicaceae","Alyssum"
"Alyssum repens",2,TRUE,2632449,"Brassicaceae","Alyssum"
"Alyssum simplex",1,TRUE,2632509,"Brassicaceae","Alyssum"
"Alyssum strigosum",2,TRUE,2632531,"Brassicaceae","Alyssum"
"Alyssum szovitsianum",1,FALSE,2632553,"Brassicaceae","Alyssum"
"Alyssum trichocarpum",1,FALSE,2632581,"Brassicaceae","Alyssum"
"Alyssum umbellatum",3,TRUE,2632592,"Brassicaceae","Alyssum"
"Amaranthus albus",4,FALSE,2632650,"Amaranthaceae","Amaranthus"
"Amaranthus blitoides",3,FALSE,2632706,"Amaranthaceae","Amaranthus"
"Amaranthus blitum",6,FALSE,2632714,"Amaranthaceae","Amaranthus"
"Amaranthus blitum subsp. emarginatus",1,FALSE,2632720,"Amaranthaceae","Amaranthus"
"Amaranthus blitum subsp. oleraceus",3,FALSE,2632724,"Amaranthaceae","Amaranthus"
"Amaranthus caudatus",8,FALSE,2632762,"Amaranthaceae","Amaranthus"
"Amaranthus cruentus",4,FALSE,2632793,"Amaranthaceae","Amaranthus"
"Amaranthus deflexus",3,FALSE,2632798,"Amaranthaceae","Amaranthus"
"Amaranthus graecizans",2,TRUE,2632852,"Amaranthaceae","Amaranthus"
"Amaranthus hybridus",11,FALSE,2632871,"Amaranthaceae","Amaranthus"
"Amaranthus hybridus subsp. hybridus",2,FALSE,3261821,"Amaranthaceae","Amaranthus"
"Amaranthus powellii",7,FALSE,2633044,"Amaranthaceae","Amaranthus"
"Amaranthus retroflexus",62,FALSE,2633061,"Amaranthaceae","Amaranthus"
"Amaranthus spinosus",4,FALSE,2633107,"Amaranthaceae","Amaranthus"
"Amaranthus tricolor",1,FALSE,2633132,"Amaranthaceae","Amaranthus"
"Amaranthus viridis",9,FALSE,2633159,"Amaranthaceae","Amaranthus"
"Amaryllis belladonna",1,FALSE,298570,"Amaryllidaceae","Amaryllis"
"Amberboa moschata",3,FALSE,3046753,"Asteraceae","Amberboa"
"Ambrosia artemisiifolia",16,FALSE,2922382,"Asteraceae","Ambrosia"
"Ambrosia confertiflora",2,FALSE,3119478,"Asteraceae","Ambrosia"
"Ambrosia maritima",1,TRUE,2922390,"Asteraceae","Ambrosia"
"Ambrosia psilostachya",3,FALSE,2922398,"Asteraceae","Ambrosia"
"Ambrosia trifida",2,FALSE,3119556,"Asteraceae","Ambrosia"
"Ambrosina bassii",1,TRUE,7878,"Araceae","Ambrosina"
"Amelanchier alnifolia",2,FALSE,2941208,"Rosaceae","Amelanchier"
"Amelanchier asiatica",2,FALSE,2940139,"Rosaceae","Amelanchier"
"Amelanchier laevis",2,FALSE,2940246,"Rosaceae","Amelanchier"
"Amelanchier ovalis",49,TRUE,2941231,"Rosaceae","Amelanchier"
"Amelanchier parviflora",1,TRUE,2941259,"Rosaceae","Amelanchier"
"Amelanchier stolonifera",1,FALSE,2941308,"Rosaceae","Amelanchier"
"Amelanchier × lamarckii",11,FALSE,2940252,"Rosaceae","Amelanchier"
"Ammi majus",8,TRUE,2633874,"Apiaceae","Ammi"
"Ammobium alatum",1,FALSE,3088440,"Asteraceae","Ammobium"
"Ammochloa palaestina",1,TRUE,391618,"Poaceae","Ammochloa"
"Ammoides pusilla",1,TRUE,2633939,"Apiaceae","Ammoides"
"Amorpha fruticosa",9,FALSE,2634148,"Fabaceae","Amorpha"
"Amorpha glabra",1,FALSE,2634180,"Fabaceae","Amorpha"
"Ampelodesmos mauritanicus",6,TRUE,391660,"Poaceae","Ampelodesmos"
"Ampelopsis cordata",1,FALSE,2634490,"Vitaceae","Ampelopsis"
"Ampelopsis glandulosa",1,FALSE,2634501,"Vitaceae","Ampelopsis"
"Ampelopsis orientalis",1,FALSE,2634560,"Vitaceae","Ampelopsis"
"Amsinckia menziesii",1,FALSE,2635052,"Boraginaceae","Amsinckia"
"Amsinckia menziesii var. menziesii",2,FALSE,3261835,"Boraginaceae","Amsinckia"
"Anabasis aphylla",1,TRUE,2635610,"Amaranthaceae","Anabasis"
"Anabasis articulata",1,TRUE,2635616,"Amaranthaceae","Anabasis"
"Anabasis prostrata",1,FALSE,2635677,"Amaranthaceae","Anabasis"
"Anacamptis coriophora",2,TRUE,8572,"Orchidaceae","Anacamptis"
"Anacamptis laxiflora",2,TRUE,8582,"Orchidaceae","Anacamptis"
"Anacamptis morio",5,TRUE,8585,"Orchidaceae","Anacamptis"
"Anacamptis palustris",1,TRUE,8586,"Orchidaceae","Anacamptis"
"Anacamptis pyramidalis",2,TRUE,8593,"Orchidaceae","Anacamptis"
"Anacamptis sancta",1,TRUE,8606,"Orchidaceae","Anacamptis"
"Anacyclus clavatus",17,TRUE,3110592,"Asteraceae","Anacyclus"
"Anacyclus radiatus",1,TRUE,3110617,"Asteraceae","Anacyclus"
"Anacyclus valentinus",2,TRUE,3110536,"Asteraceae","Anacyclus"
"Anagyris foetida",7,TRUE,2636165,"Fabaceae","Anagyris"
"Ananas comosus",4,FALSE,219669,"Bromeliaceae","Ananas"
"Anaphalis triplinervis",1,FALSE,3088985,"Asteraceae","Anaphalis"
"Anarrhinum bellidifolium",3,TRUE,2636238,"Plantaginaceae","Anarrhinum"
"Anastatica hierochuntica",3,FALSE,2636323,"Brassicaceae","Anastatica"
"Anchusa aegyptiaca",2,TRUE,2636440,"Boraginaceae","Anchusa"
"Anchusa arvensis",22,TRUE,2636464,"Boraginaceae","Anchusa"
"Anchusa azurea",31,TRUE,2636472,"Boraginaceae","Anchusa"
"Anchusa calcarea",1,TRUE,2636487,"Boraginaceae","Anchusa"
"Anchusa capensis",4,FALSE,2636491,"Boraginaceae","Anchusa"
"Anchusa cespitosa",3,TRUE,2636493,"Boraginaceae","Anchusa"
"Anchusa cretica",1,TRUE,2636499,"Boraginaceae","Anchusa"
"Anchusa gmelinii",2,TRUE,2636521,"Boraginaceae","Anchusa"
"Anchusa hybrida",5,TRUE,2636530,"Boraginaceae","Anchusa"
"Anchusa leptophylla",14,TRUE,2636553,"Boraginaceae","Anchusa"
"Anchusa leptophylla subsp. incana",1,TRUE,2636555,"Boraginaceae","Anchusa"
"Anchusa ochroleuca",3,TRUE,2636601,"Boraginaceae","Anchusa"
"Anchusa officinalis",45,TRUE,2636606,"Boraginaceae","Anchusa"
"Anchusa ovata",2,TRUE,2636623,"Boraginaceae","Anchusa"
"Anchusa procera",1,TRUE,2636638,"Boraginaceae","Anchusa"
"Anchusa strigosa",10,FALSE,2636674,"Boraginaceae","Anchusa"
"Anchusa thessala",1,TRUE,2636688,"Boraginaceae","Anchusa"
"Anchusa undulata",5,TRUE,2636698,"Boraginaceae","Anchusa"
"Anchusa undulata subsp. granatensis",2,TRUE,2636703,"Boraginaceae","Anchusa"
"Andrachne telephioides",3,TRUE,8963,"Phyllanthaceae","Andrachne"
"Andromeda polifolia",18,TRUE,2637263,"Ericaceae","Andromeda"
"Andropogon distachyos",3,TRUE,392299,"Poaceae","Andropogon"
"Andropogon gayanus",1,FALSE,392453,"Poaceae","Andropogon"
"Androsace alpina",2,TRUE,2637372,"Primulaceae","Androsace"
"Androsace chamaejasme",3,TRUE,2637449,"Primulaceae","Androsace"
"Androsace elongata",1,TRUE,2637506,"Primulaceae","Androsace"
"Androsace helvetica",1,TRUE,2637569,"Primulaceae","Androsace"
"Androsace lactea",1,TRUE,2637599,"Primulaceae","Androsace"
"Androsace laggeri",1,TRUE,2637607,"Primulaceae","Androsace"
"Androsace maxima",1,TRUE,2637638,"Primulaceae","Androsace"
"Androsace obtusifolia",2,TRUE,2637668,"Primulaceae","Androsace"
"Androsace pubescens",1,TRUE,2637719,"Primulaceae","Androsace"
"Androsace septentrionalis",1,TRUE,2637777,"Primulaceae","Androsace"
"Androsace villosa",1,TRUE,2637841,"Primulaceae","Androsace"
"Androsace vitaliana",3,TRUE,2637869,"Primulaceae","Androsace"
"Andryala arenaria",3,TRUE,3063796,"Asteraceae","Andryala"
"Andryala glandulosa",3,FALSE,3063804,"Asteraceae","Andryala"
"Andryala integrifolia",17,TRUE,3063828,"Asteraceae","Andryala"
"Andryala pinnatifida",15,FALSE,3063842,"Asteraceae","Andryala"
"Andryala pinnatifida subsp. ducellieri",1,FALSE,3063857,"Asteraceae","Andryala"
"Andryala pinnatifida subsp. mogadorensis",1,FALSE,3063864,"Asteraceae","Andryala"
"Andryala ragusina",9,TRUE,3063879,"Asteraceae","Andryala"
"Andryala rothia",1,TRUE,3063882,"Asteraceae","Andryala"
"Anemonastrum dichotomum",1,TRUE,3010750,"Ranunculaceae","Anemonastrum"
"Anemonastrum narcissiflorum",11,TRUE,2637965,"Ranunculaceae","Anemonastrum"
"Anemone coronaria",15,TRUE,2638132,"Ranunculaceae","Anemone"
"Anemone hortensis",6,TRUE,2638287,"Ranunculaceae","Anemone"
"Anemone virginiana",1,FALSE,2638797,"Ranunculaceae","Anemone"
"Anemonoides altaica",1,TRUE,2638850,"Ranunculaceae","Anemonoides"
"Anemonoides apennina",2,TRUE,2638854,"Ranunculaceae","Anemonoides"
"Anemonoides baldensis",1,TRUE,2638856,"Ranunculaceae","Anemonoides"
"Anemonoides blanda",6,TRUE,2638857,"Ranunculaceae","Anemonoides"
"Anemonoides nemorosa",32,TRUE,2638880,"Ranunculaceae","Anemonoides"
"Anemonoides ranunculoides",14,TRUE,2638889,"Ranunculaceae","Anemonoides"
"Anemonoides reflexa",1,TRUE,2638891,"Ranunculaceae","Anemonoides"
"Anemonoides sylvestris",11,TRUE,2638897,"Ranunculaceae","Anemonoides"
"Anemonoides trifolia",5,TRUE,2638898,"Ranunculaceae","Anemonoides"
"Anethum graveolens",28,FALSE,2638934,"Apiaceae","Anethum"
"Angelica archangelica",31,TRUE,2638995,"Apiaceae","Angelica"
"Angelica archangelica subsp. litoralis",5,TRUE,2639002,"Apiaceae","Angelica"
"Angelica atropurpurea",1,FALSE,2639008,"Apiaceae","Angelica"
"Angelica decurrens",1,TRUE,2639050,"Apiaceae","Angelica"
"Angelica major",2,TRUE,2639157,"Apiaceae","Angelica"
"Angelica nitida",1,FALSE,2639187,"Apiaceae","Angelica"
"Angelica pyrenaea",1,TRUE,2639230,"Apiaceae","Angelica"
"Angelica razulii",5,TRUE,2639232,"Apiaceae","Angelica"
"Angelica sylvestris",89,TRUE,2639281,"Apiaceae","Angelica"
"Angelica ursina",1,FALSE,2639313,"Apiaceae","Angelica"
"Anisodontea fruticosa",1,FALSE,2640196,"Malvaceae","Anisodontea"
"Anisodus stramoniifolius",1,FALSE,2640223,"Solanaceae","Anisodus"
"Annona cherimola",5,FALSE,2640812,"Annonaceae","Annona"
"Annona muricata",2,FALSE,2640944,"Annonaceae","Annona"
"Anoda cristata",4,FALSE,2641086,"Malvaceae","Anoda"
"Antennaria dioica",15,TRUE,3089154,"Asteraceae","Antennaria"
"Anthemis arvensis",38,TRUE,2906677,"Asteraceae","Anthemis"
"Anthemis bornmuelleri",2,FALSE,3110697,"Asteraceae","Anthemis"
"Anthemis chia",1,TRUE,3110545,"Asteraceae","Anthemis"
"Anthemis cotula",34,TRUE,2906686,"Asteraceae","Anthemis"
"Anthemis cretica",3,TRUE,3110743,"Asteraceae","Anthemis"
"Anthemis cretica subsp. carpatica",1,TRUE,3110810,"Asteraceae","Anthemis"
"Anthemis cretica subsp. cinerea",1,TRUE,3110815,"Asteraceae","Anthemis"
"Anthemis kotschyana",2,FALSE,3110918,"Asteraceae","Anthemis"
"Anthemis macedonica subsp. stribrnyi",1,TRUE,3110531,"Asteraceae","Anthemis"
"Anthemis macedonica subsp. thracica",1,TRUE,3110553,"Asteraceae","Anthemis"
"Anthemis maritima",7,TRUE,3110928,"Asteraceae","Anthemis"
"Anthemis pedunculata",1,TRUE,3111007,"Asteraceae","Anthemis"
"Anthemis pseudocotula",1,TRUE,3111033,"Asteraceae","Anthemis"
"Anthemis rascheyana",2,FALSE,3111041,"Asteraceae","Anthemis"
"Anthemis retusa",1,FALSE,3111044,"Asteraceae","Anthemis"
"Anthemis rigida",1,TRUE,3111047,"Asteraceae","Anthemis"
"Anthemis ruthenica",5,TRUE,3111095,"Asteraceae","Anthemis"
"Anthemis secundiramea",1,TRUE,3111118,"Asteraceae","Anthemis"
"Anthericum liliago",3,TRUE,299496,"Asparagaceae","Anthericum"
"Anthericum ramosum",6,TRUE,299665,"Asparagaceae","Anthericum"
"Anthoxanthum aristatum",6,TRUE,393944,"Poaceae","Anthoxanthum"
"Anthoxanthum australe",4,TRUE,393951,"Poaceae","Anthoxanthum"
"Anthoxanthum nipponicum",2,TRUE,394014,"Poaceae","Anthoxanthum"
"Anthoxanthum nitens",20,TRUE,394017,"Poaceae","Anthoxanthum"
"Anthoxanthum odoratum",48,TRUE,394021,"Poaceae","Anthoxanthum"
"Anthoxanthum ovatum",1,TRUE,394043,"Poaceae","Anthoxanthum"
"Anthoxanthum repens",1,TRUE,394068,"Poaceae","Anthoxanthum"
"Anthriscus caucalis",14,TRUE,2641805,"Apiaceae","Anthriscus"
"Anthriscus cerefolium",17,TRUE,2641808,"Apiaceae","Anthriscus"
"Anthriscus lamprocarpa",1,FALSE,2641830,"Apiaceae","Anthriscus"
"Anthriscus nemorosa",3,TRUE,2641838,"Apiaceae","Anthriscus"
"Anthriscus nitida",10,TRUE,2641844,"Apiaceae","Anthriscus"
"Anthriscus sylvestris",77,TRUE,2641868,"Apiaceae","Anthriscus"
"Anthriscus sylvestris subsp. mollis",1,FALSE,2870915,"Apiaceae","Anthriscus"
"Anthriscus sylvestris subsp. sylvestris",1,TRUE,3261925,"Apiaceae","Anthriscus"
"Anthriscus tenerrima",1,TRUE,2641878,"Apiaceae","Anthriscus"
"Anthurium andraeanum",1,FALSE,10633,"Araceae","Anthurium"
"Anthyllis circinnata",8,TRUE,2641940,"Fabaceae","Anthyllis"
"Anthyllis cytisoides",26,TRUE,2641950,"Fabaceae","Anthyllis"
"Anthyllis hamosa",1,TRUE,2641981,"Fabaceae","Anthyllis"
